130.15
76.5
85.23
76.73
65.6
69.55
55.02
72.86
70.77
85.56
102.06
98.71
113.55
75.74
72.83
64.78
75.52
63.27
58.62
67.9
53.71
94.37
68.9
100.7
109.58
93.21
90.51
76.95
82.27
63.48
67.13
62.51
48.44
72.4
91.01
100.12
140.3
78.56
89.6
101.46
67.87
59.13
40.82
52.75
50.64
56.59
76.64
93.93
101.27
111.8
95.29
78.55
79.34
78.93
57.02
63.51
59.61
53.22
66.16
116.38
154.36
83.96
84.52
78.04
59.94
56.1
45.45
57.64
53.48
90.02
85.43
89.64
167.23
116.99
101.09
67.98
71.05
59.6
52.44
33.81
46.87
57.68
72.53
57.64
96.42
107.16
108.14
81.06
76.1
59.69
45.55
43.36
43.22
73.94
75.05
75.05
115.2
77.32
72.76
70.39
56.44
36.94
48.52
51.43
45.49
45.63
64.25
105.36
88.03
