7
5
6
6
5
11
6
7
2
6
6
1
7
6
13
6
9
6
2
6
7
4
2
8
10
1
14
5
5
7
7
6
2
4
2
4
14
13
6
8
13
3
5
4
5
5
4
11
9
7
11
3
4
4
6
5
4
7
6
9
9
12
8
4
6
5
3
7
4
1
4
7
9
11
10
6
12
6
7
4
7
11
10
5
4
5
7
5
10
11
4
3
5
5
4
6
11
7
8
11
9
8
4
6
2
2
0
5
2
